thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,press_to_continue_prompt.stopped,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,fb_sound.stopped,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,None,['right'],1,None,[0.5343063329928555],[0.13284966704668477],,1,0,1,0,0,0,0,0,,,,,2,0,2,0,58.981451917032246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.97818491701037,58.981451917032246,58.989810874689525,58.981451917032246,58.981451917032246,True,59.723152332997415,59.72786049998831,59.756590917008,True,60.96202112501487,60.965285832993686,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,3,3,3,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,534.31,0.5343,1,True,hit,1,0,0,0,0,0,1.0,3,3,1.9888902920065448,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,1,right,534.31,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,60.969391542021185,60.97296758298762,60.97296758298762,61.209249957988504,[0.5343063329928555],[0.13284966704668477],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
3,0,3,None,['left'],1,None,[0.631499209033791],[0.11532899999292567],,1,0,1,0,0,0,0,0,,,,,3,0,3,0,61.215282167016994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.21146616700571,61.215282167016994,61.223213791676486,61.215282167016994,61.215282167016994,True,61.956466375035234,61.96106412500376,61.98986425000476,True,63.195159499999136,63.19798541703494,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,4,4,4,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,631.5,0.6315,1,True,correct_rejection,0,0,0,1,0,0,1.0,4,4,1.9875683750142343,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,631.5,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,63.201594042009674,63.20593091699993,63.20593091699993,63.44182179198833,[0.631499209033791],[0.11532899999292567],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
4,0,4,None,['right'],1,None,[0.662635125045199],[0.13994074997026473],,1,0,1,0,0,0,0,0,,,,,4,0,4,0,63.44684766698629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.44373233302031,63.44684766698629,63.45645470865226,63.44684766698629,63.44684766698629,True,64.18983749998733,64.19463479198748,64.22330716700526,True,65.42803395801457,65.43080708303023,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,5,5,5,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,662.64,0.6626,1,True,hit,1,0,0,0,0,0,1.0,5,5,1.988059916999191,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,662.64,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,65.43328633299097,65.43981591699412,65.43981591699412,65.67660100001376,[0.662635125045199],[0.13994074997026473],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
5,0,5,None,['left'],1,None,[0.5605691249947995],[0.13416308298474178],,1,0,1,0,0,0,0,0,,,,,5,0,5,0,65.68309708300512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.67885283299256,65.68309708300512,65.69005074969415,65.68309708300512,65.68309708300512,True,66.42308979202062,66.42809549998492,66.45651275001,True,67.66093175002607,67.6637340420275,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,6,6,6,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,560.57,0.5606,1,True,correct_rejection,0,0,0,1,0,0,1.0,6,6,1.9859866669867188,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,560.57,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,67.66652591701131,67.67310679203365,67.67310679203365,67.90856879198691,[0.5605691249947995],[0.13416308298474178],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
6,0,6,None,['right'],1,None,[0.44674637500429526],[0.11748487502336502],,1,0,1,0,0,0,0,0,,,,,6,0,6,0,67.91356566699687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.91057516698493,67.91356566699687,67.92320137465528,67.91356566699687,67.91356566699687,True,68.6564575000084,68.66092737502186,68.68982287502149,True,69.89517708303174,69.89764708303846,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,7,7,7,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,446.75,0.4467,1,True,hit,1,0,0,0,0,0,1.0,7,7,1.9882169159827754,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,446.75,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,69.90157237503445,69.90596645802725,69.90596645802725,70.14184087503236,[0.44674637500429526],[0.11748487502336502],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
7,0,7,None,['left'],1,None,[0.4200912080123089],[0.14878612500615418],,1,0,1,0,0,0,0,0,,,,,7,0,7,0,70.14693799999077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.14369016699493,70.14693799999077,70.15650299966025,70.14693799999077,70.14693799999077,True,70.88984545803396,70.8947837500018,70.923158916994,True,72.12790583301103,72.13033704203553,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,8,8,8,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,420.09,0.4201,1,True,correct_rejection,0,0,0,1,0,0,1.0,8,8,1.9876321249757893,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,420.09,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,72.13353662501322,72.13980166701367,72.13980166701367,72.37533020798583,[0.4200912080123089],[0.14878612500615418],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
8,0,8,None,['left'],1,None,[0.57481891696807],[0.12262804200872779],,1,0,1,0,0,0,0,0,,,,,8,0,8,0,72.37963891698746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.37712879199535,72.37963891698746,72.38988033368175,72.37963891698746,72.37963891698746,True,73.12312654202105,73.12813316698885,73.15652241703356,True,74.36109245801345,74.36374337499728,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,9,9,9,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,574.82,0.5748,1,True,correct_rejection,0,0,0,1,0,0,1.0,9,9,1.9874308329890482,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,574.82,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,74.36606512503931,74.37309491698397,74.37309491698397,74.60866379202344,[0.57481891696807],[0.12262804200872779],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
9,0,9,None,['left'],1,None,[0.5827990839607082],[0.13608925003791228],,1,0,1,0,0,0,0,0,,,,,9,0,9,0,74.61325016699266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.61032266699476,74.61325016699266,74.62322566670288,74.61325016699266,74.61325016699266,True,75.3565093750367,75.3565093750367,75.3898298330023,True,76.59454329201253,76.59737066703383,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,10,10,10,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,582.8,0.5828,1,True,correct_rejection,0,0,0,1,0,0,1.0,10,10,1.987519540998619,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,582.8,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,76.6008532079868,76.6065485830186,76.6065485830186,76.84198900003685,[0.5827990839607082],[0.13608925003791228],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
10,0,10,None,['left'],1,None,[0.4996642080368474],[0.1251231249771081],,1,0,1,0,0,0,0,0,,,,,10,0,10,0,76.84663695801282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.84364554198692,76.84663695801282,76.85654349968924,76.84663695801282,76.84663695801282,True,77.58985208300874,77.5944189170259,77.62324575003004,True,78.82793162501184,78.83060062502045,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,11,11,11,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,499.66,0.4997,1,True,correct_rejection,0,0,0,1,0,0,1.0,11,11,1.9876169580384158,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,499.66,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,78.83304837503238,78.83982645801734,78.83982645801734,79.07512933301041,[0.4996642080368474],[0.1251231249771081],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
11,0,11,None,['left'],1,None,[0.6811608339776285],[0.13990654103690758],,1,0,1,0,0,0,0,0,,,,,11,0,11,0,79.07971354201436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.07685483299429,79.07971354201436,79.0897848336647,79.07971354201436,79.07971354201436,True,79.82331504201284,79.82769958302379,79.85666120803216,True,81.06109270802699,81.06382641702658,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,12,12,12,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,681.16,0.6812,1,True,correct_rejection,0,0,0,1,0,0,1.0,12,12,1.9875799579895101,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,681.16,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,81.06608883303124,81.0731660000165,81.0731660000165,81.30850191699574,[0.6811608339776285],[0.13990654103690758],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
12,0,12,None,['left'],1,None,[0.6642859170096926],[0.14414670795667917],,1,0,1,0,0,0,0,0,,,,,12,0,12,0,81.31333654199261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3103282499942,81.31333654199261,81.32308295870122,81.31333654199261,81.31333654199261,True,82.05648041702807,82.06110691698268,82.08985854202183,True,83.29470399999991,83.2974437919911,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,13,13,13,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,664.29,0.6643,1,True,correct_rejection,0,0,0,1,0,0,1.0,13,13,1.9878119999775663,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,664.29,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,83.29971433302853,83.3065124170389,83.3065124170389,83.5416978750145,[0.6642859170096926],[0.14414670795667917],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
13,0,13,None,['right'],1,None,[0.4759510000003502],[0.172755874984432],,1,0,1,0,0,0,0,0,,,,,13,0,13,0,83.54635025002062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54343295801664,83.54635025002062,83.5563855836556,83.54635025002062,83.54635025002062,True,84.28980716702063,84.29462720802985,84.32312666700454,True,85.52786583302077,85.53052466700319,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,14,14,14,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,475.95,0.476,1,True,hit,1,0,0,0,0,0,1.0,14,14,1.9878338330308907,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,475.95,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,85.53280425001867,85.53976295801112,85.53976295801112,85.77635691699106,[0.4759510000003502],[0.172755874984432],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
14,0,14,None,['left'],1,None,[0.6807097499840893],[0.12086304201511666],,1,0,1,0,0,0,0,0,,,,,14,0,14,0,85.7835274580284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.77943850000156,85.7835274580284,85.79010754166326,85.7835274580284,85.7835274580284,True,86.52323787502246,86.52805629203795,86.5565813750145,True,87.76168333302485,87.76421237498289,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,15,15,15,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,680.71,0.6807,1,True,correct_rejection,0,0,0,1,0,0,1.0,15,15,1.987018000043463,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,680.71,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,87.76648920803564,87.7731654579984,87.7731654579984,88.00864750001347,[0.6807097499840893],[0.12086304201511666],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
15,0,15,None,['left'],1,None,[0.4985734579968266],[0.14826391701353714],,1,0,1,0,0,0,0,0,,,,,15,0,15,0,88.01352745800978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.01041529199574,88.01352745800978,88.02320787468149,88.01352745800978,88.01352745800978,True,88.75653125002282,88.76131408300716,88.78988770802971,True,89.99419587501325,89.9970139170182,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,16,16,16,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,498.57,0.4986,1,True,correct_rejection,0,0,0,1,0,0,1.0,16,16,1.9872214589850046,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,498.57,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,90.00057229201775,90.00647179200314,90.00647179200314,90.24190312501742,[0.4985734579968266],[0.14826391701353714],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
16,0,16,None,['right'],1,None,[0.5326856669853441],[0.16526183299720287],,1,0,1,0,0,0,0,0,,,,,16,0,16,0,90.24670658301329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.24363074998837,90.24670658301329,90.25648654165367,90.24670658301329,90.24670658301329,True,90.98986199998762,90.99437687499449,91.02310920803575,True,92.22793633298716,92.23096983303549,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,17,17,17,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,532.69,0.5327,1,True,hit,1,0,0,0,0,0,1.0,17,17,1.9880737079656683,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,532.69,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,92.23355375003302,92.24008966702968,92.24008966702968,92.47641420800937,[0.5326856669853441],[0.16526183299720287],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
17,0,17,None,['left'],1,None,[0.6679675829946063],[0.14767166698584333],,1,0,1,0,0,0,0,0,,,,,17,0,17,0,92.48218525003176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.47842504200526,92.48218525003176,92.49023099965804,92.48218525003176,92.48218525003176,True,93.22323187498841,93.22808141703717,93.25648275000276,True,94.46159687498584,94.46420145803131,main_0back,Main 0-back,2,0,149174_J_1.25,001,2026-02-04_14h28.18.687,2,1,0,0_back,60,1,18,18,18,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,667.97,0.668,1,True,correct_rejection,0,0,0,1,0,0,1.0,18,18,1.9869618330267258,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,667.97,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,94.46648533298867,94.47308775002602,94.47308775002602,94.70859658299014,[0.6679675829946063],[0.14767166698584333],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
