thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,force_advance_2.keys,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,response_time_into_iti,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
35,0,35,None,['left'],1,[0.34807095798896626],[0.11688995803706348],None,,5,0,5,0,0,0,0,0,,,,,35,0,35,0,520.2829013339942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.2800659589702,520.2829013339942,520.2929157086221,520.2829013339942,520.2829013339942,True,521.026284291991,521.0309011669597,521.0596017919597,True,522.2636856249883,522.2664363340009,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,36,36,35,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,348.07,0.3481,1,True,correct_rejection,0,0,0,1,0,0,0.9714,34,35,1.9870327090029605,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,348.07,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.34807095798896626],[0.11688995803706348],None,522.2687221670058,522.2761479589972,522.2761479589972,522.5114324589958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
36,0,36,None,['right'],1,[0.290596375009045],[0.14073029201244935],None,,5,0,5,0,0,0,0,0,,,,,36,0,36,0,522.5158757919562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.5132537499885,522.5158757919562,522.5260972916769,522.5158757919562,522.5158757919562,True,523.2595772919594,523.2644243749673,523.2929718339583,True,524.4975859170081,524.5001591669861,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,37,37,36,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,290.6,0.2906,1,True,hit,1,0,0,0,0,0,0.9722,35,36,1.9877609579707496,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,290.6,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.290596375009045],[0.14073029201244935],None,524.5024162500049,524.5095040840097,524.5095040840097,524.7447170839878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
37,0,37,None,['left'],1,[0.381594208010938],[0.12126970896497369],None,,5,0,5,0,0,0,0,0,,,,,37,0,37,0,524.7490961669828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.7464624170098,524.7490961669828,524.7594420836579,524.7490961669828,524.7490961669828,True,525.492889333982,525.4978734589531,525.5262378749903,True,526.7313019589637,526.7337658749893,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,38,38,37,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,381.59,0.3816,1,True,correct_rejection,0,0,0,1,0,0,0.973,36,37,1.9882372089778073,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,381.59,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.381594208010938],[0.12126970896497369],None,526.736010749999,526.7427474169526,526.7427474169526,526.9780944589875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
38,0,38,None,['left'],1,[0.38921466702595353],[0.09933191596064717],None,,5,0,5,0,0,0,0,0,,,,,38,0,38,0,526.9830525839934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.9798846669728,526.9830525839934,526.9927993336498,526.9830525839934,526.9830525839934,True,527.726303124975,527.7309791669832,527.7596222499851,True,528.9642514999723,528.9668504589936,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,39,39,38,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,389.21,0.3892,1,True,correct_rejection,0,0,0,1,0,0,0.9737,37,38,1.9877700409851968,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,389.21,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.38921466702595353],[0.09933191596064717],None,528.9691419999581,528.9761287089786,528.9761287089786,529.2116761669749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
39,0,39,None,['right'],1,[0.40601537498878315],[0.13617379200877622],None,,5,0,5,0,0,0,0,0,,,,,39,0,39,0,529.2164677919936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.2135309589794,529.2164677919936,529.2262401256633,529.2164677919936,529.2164677919936,True,529.9597235840047,529.9653220420005,529.9929552089889,True,531.1980132089811,531.2004013749538,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,40,40,39,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,406.02,0.406,1,True,hit,1,0,0,0,0,0,0.9744,38,39,1.987940749968402,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,406.02,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.40601537498878315],[0.13617379200877622],None,531.2026429589605,531.2095663750079,531.2095663750079,531.444756916957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
40,0,40,None,['right'],1,[0.3814375840011053],[0.13825979101238772],None,,5,0,5,0,0,0,0,0,,,,,40,0,40,0,531.4492290839553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4464357919642,531.4492290839553,531.4593951256286,531.4492290839553,531.4492290839553,True,532.1929152499652,532.1981801670045,532.2261832089862,True,533.4309169589542,533.4335541249602,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,41,41,40,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,381.44,0.3814,1,True,hit,1,0,0,0,0,0,0.975,39,40,1.9878135839826427,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,381.44,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3814375840011053],[0.13825979101238772],None,533.4358929590089,533.442699749954,533.442699749954,533.6781207919703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
41,0,41,None,['left'],1,[0.36427145899506286],[0.1072835000231862],None,,5,0,5,0,0,0,0,0,,,,,41,0,41,0,533.6827789999661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.6799242499983,533.6827789999661,533.6928122506399,533.6827789999661,533.6827789999661,True,534.4263190839556,534.4308948749676,534.4594454589533,True,535.6640517920023,535.6667579589994,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,42,42,41,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,364.27,0.3643,1,True,correct_rejection,0,0,0,1,0,0,0.9756,40,41,1.9876124589936808,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,364.27,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.36427145899506286],[0.1072835000231862],None,535.6691122089978,535.6761368339648,535.6761368339648,535.9116840419592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
42,0,42,None,['left'],1,[0.5728478339733556],[0.10056329099461436],None,,5,0,5,0,0,0,0,0,,,,,42,0,42,0,535.9164938339964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9135052089696,535.9164938339964,535.9262434166196,535.9164938339964,535.9164938339964,True,536.659654249961,536.6644496250083,536.6929707090021,True,537.8967340840027,537.8989987919922,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,43,43,42,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,572.85,0.5728,1,True,correct_rejection,0,0,0,1,0,0,0.9762,41,42,1.9866432910203002,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,572.85,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.5728478339733556],[0.10056329099461436],None,537.901010208996,537.9091511669685,537.9091511669685,538.1444519590004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
43,0,43,None,['left'],1,[0.4978500410215929],[0.10067487496417016],None,,5,0,5,0,0,0,0,0,,,,,43,0,43,0,538.1482877499657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1458488749922,538.1482877499657,538.1591360416535,538.1482877499657,538.1482877499657,True,538.8925197089557,538.8925197089557,538.9257882089587,True,540.1301229589735,540.132727749995,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,44,44,43,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,497.85,0.4979,1,True,correct_rejection,0,0,0,1,0,0,0.9767,42,43,1.9873063329723664,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,497.85,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4978500410215929],[0.10067487496417016],None,540.134750458994,540.1424517919659,540.1424517919659,540.3778185839765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
44,0,44,None,['right'],1,[0.5391088330070488],[0.14247087499825284],None,,5,0,5,0,0,0,0,0,,,,,44,0,44,0,540.3816294170101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3791570419562,540.3816294170101,540.3924707086446,540.3816294170101,540.3816294170101,True,541.1257834589924,541.1299064589548,541.1591119169607,True,542.3626354589942,542.3654028750025,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,45,45,44,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,539.11,0.5391,1,True,hit,1,0,0,0,0,0,0.9773,43,44,1.9865887920022942,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,539.11,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.5391088330070488],[0.14247087499825284],None,542.3675867089769,542.3757894589799,542.3757894589799,542.6112893339596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
45,0,45,None,['left'],1,[0.455138333956711],[0.11018666601739824],None,,5,0,5,0,0,0,0,0,,,,,45,0,45,0,542.6153628339525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6128367499914,542.6153628339525,542.6257611666263,542.6153628339525,542.6153628339525,True,543.3591100839549,543.3629181249999,543.392489958962,True,544.5968362499843,544.5994105419959,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,46,46,45,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,455.14,0.4551,1,True,correct_rejection,0,0,0,1,0,0,0.9778,44,45,1.9871588749811053,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,455.14,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.455138333956711],[0.11018666601739824],None,544.6014358339598,544.6091485419893,544.6091485419893,544.8443685839884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
46,0,46,None,['right'],1,[0.5068110420252196],[0.15321929100900888],None,,5,0,5,0,0,0,0,0,,,,,46,0,46,0,544.8480087089702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.8457242499571,544.8480087089702,544.8590922086771,544.8480087089702,544.8480087089702,True,545.5924881249666,545.5924881249666,545.6257829999668,True,546.8299965419574,546.8325357919675,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,47,47,46,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,506.81,0.5068,1,True,hit,1,0,0,0,0,0,0.9783,45,46,1.9872415410354733,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,506.81,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.5068110420252196],[0.15321929100900888],None,546.8344812499708,546.8424699589959,546.8424699589959,547.078030042001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
47,0,47,None,['right'],1,[0.3742937089991756],[0.14160762494429946],None,,5,0,5,0,0,0,0,0,,,,,47,0,47,0,547.0817541669821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0793837920064,547.0817541669821,547.0925307506734,547.0817541669821,547.0817541669821,True,547.8257901250036,547.8294306249591,547.8591170840082,True,549.0638046669774,549.0663920000079,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,48,48,47,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,374.29,0.3743,1,True,hit,1,0,0,0,0,0,0.9787,46,47,1.987409374967683,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,374.29,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3742937089991756],[0.14160762494429946],None,549.0683855419629,549.0758176249801,549.0758176249801,549.3110659589875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
48,0,48,None,['left'],1,[0.3685896670212969],[0.1134799579740502],None,,5,0,5,0,0,0,0,0,,,,,48,0,48,0,549.3159330000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.3135966669652,549.3159330000053,549.325762875673,549.3159330000053,549.3159330000053,True,550.0592884169891,550.0651529169991,550.0925312499749,True,551.2964571249904,551.2989089170005,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,49,49,48,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,368.59,0.3686,1,True,correct_rejection,0,0,0,1,0,0,0.9792,47,48,1.9871212920406833,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,368.59,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.3685896670212969],[0.1134799579740502],None,551.3009375839611,551.3091202499927,551.3091202499927,551.5445392089896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
49,0,49,None,['right'],1,[0.5751185410190374],[0.1412642089999281],None,,5,0,5,0,0,0,0,0,,,,,49,0,49,0,551.5481754170032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.5458777499734,551.5481754170032,551.559127583638,551.5481754170032,551.5481754170032,True,552.2924890419818,552.2972448749933,552.3257895839633,True,553.5311482499819,553.5336720839841,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,50,50,49,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,575.12,0.5751,1,True,hit,1,0,0,0,0,0,0.9796,48,49,1.9882465000264347,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,575.12,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.5751185410190374],[0.1412642089999281],None,553.5358980000019,553.5427732089884,553.5427732089884,553.7781442090054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
50,0,50,None,['left'],1,[0.4640663330210373],[0.1077024579863064],None,,5,0,5,0,0,0,0,0,,,,,50,0,50,0,553.7827325839899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7797411669744,553.7827325839899,553.7928130006223,553.7827325839899,553.7827325839899,True,554.52641279198,554.5313794169924,554.5596195840044,True,555.7642150839674,555.7669392499956,main_1back,Main 1-back,6,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,6,1,1,1_back,60,1,51,51,50,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,464.07,0.4641,1,True,correct_rejection,0,0,0,1,0,0,0.98,49,50,1.987693750008475,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,464.07,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4640663330210373],[0.1077024579863064],None,555.7692137089907,555.7761391249951,555.7761391249951,556.0116756249918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
